,DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
311668,2023-10-06 06:10:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,3.0,4.09,0.04,-9.68573,-64.20885,7.7
311669,2023-10-06 06:10:00,AQUA_M-M,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,4.0,0.0,0.48,-11.78558,-64.84437,7.1
311670,2023-10-06 06:10:00,AQUA_M-M,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,4.0,0.0,0.48,-11.78424,-64.85345,13.3
311671,2023-10-06 06:10:00,AQUA_M-M,Brasil,RONDÔNIA,SÃO MIGUEL DO GUAPORÉ,Amazônia,4.0,0.1,0.48,-11.20529,-63.19399,7.9
313755,2023-10-07 01:56:00,TERRA_M-M,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia,6.0,2.53,0.12,-13.54855,-61.48493,13.5
313756,2023-10-07 01:56:00,TERRA_M-M,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia,6.0,2.74,0.12,-13.53783,-61.48632,25.7
313757,2023-10-07 01:56:00,TERRA_M-M,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia,6.0,2.88,0.12,-13.5288,-61.50125,26.1
313758,2023-10-07 01:56:00,TERRA_M-M,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia,6.0,2.96,0.12,-13.52712,-61.48773,14.7
313759,2023-10-07 01:56:00,TERRA_M-M,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia,6.0,3.02,0.11,-13.51974,-61.51619,16.7
313760,2023-10-07 01:56:00,TERRA_M-M,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia,6.0,3.13,0.11,-13.51807,-61.50265,22.3
313761,2023-10-07 01:56:00,TERRA_M-M,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia,6.0,3.52,0.11,-13.49909,-61.43678,5.8
313762,2023-10-07 01:58:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5.0,0.0,0.48,-12.40206,-63.94413,13.6
313763,2023-10-07 01:58:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5.0,0.0,0.41,-12.40193,-63.93863,11.0
313764,2023-10-07 01:58:00,TERRA_M-M,Brasil,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia,5.0,0.0,0.74,-12.19518,-63.53913,19.8
313765,2023-10-07 01:58:00,TERRA_M-M,Brasil,RONDÔNIA,SÃO MIGUEL DO GUAPORÉ,Amazônia,4.0,3.1,0.27,-12.18072,-62.62542,80.0
313766,2023-10-07 01:58:00,TERRA_M-M,Brasil,RONDÔNIA,SÃO MIGUEL DO GUAPORÉ,Amazônia,5.0,0.08,0.46,-11.22719,-63.20996,11.0
313767,2023-10-07 01:58:00,TERRA_M-M,Brasil,RONDÔNIA,ALTA FLORESTA D'OESTE,Amazônia,4.0,2.83,0.11,-12.17884,-62.60995,100.0
313768,2023-10-07 01:58:00,TERRA_M-M,Brasil,RONDÔNIA,VILHENA,Amazônia,4.0,0.0,0.72,-11.81534,-60.36608,12.5
313769,2023-10-07 01:58:00,TERRA_M-M,Brasil,RONDÔNIA,SÃO MIGUEL DO GUAPORÉ,Amazônia,4.0,3.16,0.42,-12.16971,-62.61752,24.2
313770,2023-10-07 01:58:00,TERRA_M-M,Brasil,RONDÔNIA,SÃO MIGUEL DO GUAPORÉ,Amazônia,4.0,3.4,0.2,-12.16926,-62.62687,11.0
313803,2023-10-07 01:58:00,TERRA_M-M,Brasil,RONDÔNIA,ALTA FLORESTA D'OESTE,Amazônia,4.0,3.08,0.13,-12.16741,-62.61145,13.6
313810,2023-10-07 05:12:00,AQUA_M-M,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia,6.0,2.98,0.12,-13.52593,-61.49322,23.5
315934,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,7.0,0.0,0.88,-9.82357,-66.38251,13.0
315935,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,7.0,0.0,0.33,-9.82213,-66.37255,6.5
315936,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2.0,2.49,0.14,-9.74255,-65.33123,8.1
315937,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,5.25,0.27,-9.62834,-64.98167,16.7
315938,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,5.01,0.38,-9.62029,-64.98926,7.7
315939,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,5.0,3.02,0.25,-9.61938,-65.74544,30.1
315940,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,5.15,0.37,-9.6182,-64.98325,6.7
315941,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2.0,2.76,0.6,-9.6162,-65.17012,11.3
315942,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2.0,3.02,0.16,-9.61447,-65.15853,5.9
315943,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,1.18,0.22,-9.56337,-64.62946,8.3
315944,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,5.9,0.03,-9.48344,-63.90538,10.0
315945,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2.0,1.5,0.06,-9.43344,-65.59778,9.8
315946,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2.0,1.5,0.15,-9.42367,-65.59931,33.4
315947,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2.0,1.5,0.32,-9.42207,-65.58838,10.2
315948,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,ITAPUÃ DO OESTE,Amazônia,0.0,6.97,0.03,-9.35388,-63.28913,12.7
315949,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,ITAPUÃ DO OESTE,Amazônia,0.0,6.81,0.03,-9.35026,-63.28307,17.0
315950,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5.0,7.75,0.05,-12.43013,-63.89106,43.2
315951,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia,5.0,3.4,0.81,-12.19831,-63.65919,10.0
315952,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,SERINGUEIRAS,Amazônia,5.0,10.22,0.01,-12.05769,-63.1419,50.8
315953,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,SERINGUEIRAS,Amazônia,5.0,10.2,0.05,-12.05537,-63.12721,33.5
315954,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,SERINGUEIRAS,Amazônia,4.0,10.12,0.01,-12.04656,-63.14378,27.9
315955,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,6.0,0.6,1.0,-11.94821,-64.07288,9.9
315956,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,6.0,0.89,0.36,-11.08306,-65.18916,7.1
315957,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,3.0,5.5,0.04,-10.85674,-64.23423,65.0
315958,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,3.0,4.38,0.2,-10.17275,-64.99214,10.3
315959,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,3.0,4.3,0.39,-10.17227,-64.98653,7.1
315960,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,3.0,4.11,0.74,-10.16221,-64.98811,10.2
315961,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,BURITIS,Amazônia,5.0,3.18,0.37,-10.08338,-63.61933,9.6
315962,2023-10-08 02:38:00,TERRA_M-M,Brasil,RONDÔNIA,BURITIS,Amazônia,5.0,2.95,0.3,-10.08105,-63.60452,32.1
315966,2023-10-08 05:55:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,5.0,3.06,0.17,-9.62309,-65.74266,19.4
315967,2023-10-08 05:55:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,5.3,0.36,-9.62172,-64.97799,9.8
315968,2023-10-08 05:55:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5.0,7.88,0.04,-12.43032,-63.8763,5.5
315969,2023-10-08 05:55:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5.0,7.72,0.05,-12.42873,-63.88659,51.8
315970,2023-10-08 05:55:00,AQUA_M-M,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,6.0,2.34,0.29,-11.78765,-64.83132,5.0
315971,2023-10-08 05:55:00,AQUA_M-M,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,6.0,2.47,0.27,-11.78577,-64.84304,17.2
315972,2023-10-08 05:55:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2.0,1.5,0.06,-9.42856,-65.59444,10.1
315973,2023-10-08 05:55:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2.0,1.5,0.56,-9.41749,-65.59258,7.5
315974,2023-10-08 05:55:00,AQUA_M-M,Brasil,RONDÔNIA,ITAPUÃ DO OESTE,Amazônia,0.0,6.71,0.03,-9.34714,-63.28237,7.9
317217,2023-10-09 01:41:00,TERRA_M-M,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia,0.0,1.21,0.06,-9.48691,-62.39596,24.7
317218,2023-10-09 01:41:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,0.0,0.27,0.15,-12.42801,-63.92448,415.6
317219,2023-10-09 01:41:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,0.0,0.28,0.15,-12.42747,-63.93171,258.8
317220,2023-10-09 01:41:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,0.0,0.3,0.14,-12.42371,-63.88291,612.3
317221,2023-10-09 01:41:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,0.0,0.3,0.14,-12.4229,-63.89016,774.5
317222,2023-10-09 01:41:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,0.0,0.3,0.16,-12.41044,-63.92633,66.2
317263,2023-10-09 06:35:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,2.67,0.21,-9.9542,-64.99833,22.1
317264,2023-10-09 06:35:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,0.0,0.3,0.13,-12.43013,-63.88109,50.1
317265,2023-10-09 06:35:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,0.0,0.3,0.15,-12.42692,-63.90856,37.0
317266,2023-10-09 06:35:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,0.0,0.3,0.14,-12.41611,-63.87207,43.3
317267,2023-10-09 06:35:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,0.0,0.3,0.14,-12.41533,-63.87932,61.5
317268,2023-10-09 06:35:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,0.0,0.3,0.15,-12.41273,-63.89953,47.6
317269,2023-10-09 06:35:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,0.0,0.3,0.15,-12.41214,-63.90685,30.8
319311,2023-10-10 02:24:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,1.0,1.2,0.02,-8.42646,-63.9184,5.5
320115,2023-10-11 03:02:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,3.0,15.18,0.0,-11.77889,-63.9657,34.2
320116,2023-10-11 03:02:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,3.0,15.26,0.0,-11.7829,-63.95979,34.3
320117,2023-10-11 03:02:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,0.0,6.69,0.42,-12.31014,-64.05495,39.1
320118,2023-10-11 03:02:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,0.0,3.25,0.07,-12.43203,-63.90474,36.8
320120,2023-10-11 06:20:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,1.79,1.0,-9.15344,-64.58839,7.6
320121,2023-10-11 06:20:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,2.03,1.0,-9.15186,-64.5997,12.6
320122,2023-10-11 06:20:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,0.0,2.48,0.08,-12.44471,-63.9115,20.2
320123,2023-10-11 06:20:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,0.0,3.25,0.07,-12.43557,-63.89594,17.1
320124,2023-10-11 06:20:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,0.0,3.06,0.07,-12.43375,-63.91005,37.3
320125,2023-10-11 06:20:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,0.0,6.85,0.56,-12.31621,-64.02947,20.0
320126,2023-10-11 06:20:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,0.0,6.94,0.29,-12.31128,-64.03732,15.0
320127,2023-10-11 06:20:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,2.0,15.56,0.0,-11.79695,-63.96497,48.4
320128,2023-10-11 06:20:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,3.0,15.32,0.0,-11.78615,-63.96344,49.7
